Time;Position; Rotation.X; Rotation.Y;FPS; Input;
58218.3171;(-41.8600, 101.5123, -695.7500);8.3000;8.5000;17.7125;;
58218.3671;(-41.8600, 101.5123, -695.7500);8.2000;8.4000;18.2029;;
58218.4181;(-41.8491, 101.5138, -695.6743);8.1000;8.3000;18.3502;;
58218.4681;(-41.8106, 101.5139, -695.4038);10.0000;8.2000;18.4779;;
58218.5191;(-41.7647, 101.5139, -695.1436);11.0000;8.0000;18.6334;;
58218.5671;(-41.6714, 101.5139, -694.6634);11.0000;8.0000;18.7313;;
58218.6181;(-41.5999, 101.5139, -694.2958);11.0000;8.0000;18.9052;;
58218.6681;(-41.4823, 101.5139, -693.6905);11.0000;8.0000;18.9697;;
58218.7241;(-41.3984, 101.5139, -693.2589);12.5000;8.0000;19.0557;;
58218.7801;(-41.2486, 101.5139, -692.5834);13.6000;8.1000;18.9432;;
58218.8361;(-41.0810, 101.5139, -691.8914);13.6000;8.1000;18.8443;;
58218.8901;(-40.9240, 101.5139, -691.2491);13.6000;8.1000;18.7382;;
58218.9451;(-40.8145, 101.5139, -690.7999);13.6000;8.1000;18.6820;;
58218.9971;(-40.6448, 101.5139, -690.1021);13.6000;8.1000;18.6356;;
58219.0511;(-40.4700, 101.5139, -689.3825);13.6000;8.1000;18.7044;;
58219.1061;(-40.3517, 101.5139, -688.8941);13.5000;8.4000;18.6722;;
58219.1601;(-40.1730, 101.5139, -688.1508);12.8000;8.7000;18.6500;;
58219.2141;(-40.0013, 101.5139, -687.3959);10.4000;8.8000;18.6090;;
58219.2701;(-39.9073, 101.5139, -686.8842);8.5000;8.8000;18.6071;;
58219.3251;(-39.7912, 101.5139, -686.1079);6.8000;9.1000;18.5528;;
58219.3812;(-39.6977, 101.5139, -685.3243);5.6000;9.5000;18.5088;;
58219.4352;(-39.6204, 101.5139, -684.5359);1.9000;9.8000;18.4464;;
58219.4902;(-39.5940, 101.5139, -683.7419);0.8000;9.7000;18.4276;;
58219.5442;(-39.5868, 101.5139, -683.2129);0.2000;9.5000;18.4309;;
58219.6002;(-39.5843, 101.5139, -682.4177);359.6000;9.3000;18.4281;;
58219.6542;(-39.5900, 101.5139, -681.6211);359.4000;9.2000;18.3732;;
58219.7092;(-39.6084, 101.5242, -681.1311);358.8000;8.7000;18.3712;;
58219.7632;(-39.6459, 101.5357, -680.3829);358.4000;8.2000;18.3529;;
58219.8172;(-39.6836, 101.5161, -679.6041);358.4000;7.7000;18.3868;;
58219.8702;(-39.7165, 101.5139, -678.8267);358.5000;7.5000;18.3987;;
58219.9292;(-39.7357, 101.5139, -678.3055);358.5000;7.5000;18.4286;;
58219.9822;(-39.7627, 101.5139, -677.5196);358.5000;7.4000;18.2880;;
58220.0372;(-39.7879, 101.5139, -676.7298);358.5000;7.2000;18.3373;;
58220.0882;(-39.8076, 101.5139, -676.0986);358.5000;6.8000;18.3098;;
58220.1422;(-39.8174, 101.5139, -675.7860);358.2000;6.3000;18.4260;;
58220.1962;(-39.8300, 101.5139, -675.4395);359.0000;6.2000;18.4354;;
58220.2502;(-39.8353, 101.5139, -675.2039);359.3000;6.2000;18.4447;;
58220.3042;(-39.8383, 101.5139, -675.0099);359.7000;6.2000;18.4652;;
58220.3572;(-39.8411, 101.5139, -674.6018);0.4000;6.4000;18.4644;;
58220.4112;(-39.8379, 101.5139, -674.0874);2.7000;7.3000;18.5092;;
58220.4652;(-39.8199, 101.5139, -673.7004);5.5000;8.0000;18.5299;;
58220.5192;(-39.7596, 101.5139, -673.0717);6.8000;8.5000;18.4990;;
58220.5722;(-39.6796, 101.5139, -672.3991);6.9000;8.5000;18.4975;;
58220.6252;(-39.6231, 101.5139, -671.9318);7.2000;8.6000;18.5614;;
58220.6802;(-39.5320, 101.5139, -671.2098);7.3000;8.8000;18.5625;;
58220.7342;(-39.4371, 101.5139, -670.4684);8.0000;9.4000;18.5441;;
58220.7882;(-39.3666, 101.5139, -669.9667);8.0000;9.5000;18.5257;;
58220.8442;(-39.2596, 101.5139, -669.2051);7.6000;9.3000;18.5235;;
58220.8982;(-39.1568, 101.5139, -668.4344);7.0000;8.9000;18.4716;;
58220.9542;(-39.0613, 101.5139, -667.6564);6.9000;8.8000;18.4609;;
58221.0072;(-38.9982, 101.5139, -667.1351);6.8000;8.6000;18.4171;;
58221.0612;(-38.9056, 101.5139, -666.3733);6.7000;8.5000;18.4483;;
58221.1153;(-38.8135, 101.5139, -665.6962);6.7000;8.5000;18.4576;;
58221.1673;(-38.7213, 101.5139, -664.9872);6.7000;8.5000;18.4582;;
58221.2213;(-38.6597, 101.5139, -664.5011);6.7000;8.5000;18.5495;;
58221.2733;(-38.5673, 101.5139, -663.7568);6.7000;8.5000;18.5490;;
58221.3263;(-38.5055, 101.5139, -663.2528);6.7000;8.4000;18.6000;;
58221.3793;(-38.4128, 101.5139, -662.4877);6.7000;8.4000;18.6371;;
58221.4333;(-38.3199, 101.5139, -661.7145);6.7000;8.3000;18.6604;;
58221.4873;(-38.2580, 101.5139, -661.1957);6.6000;7.9000;18.6441;;
58221.5393;(-38.1663, 101.5139, -660.4135);6.9000;7.0000;18.6280;;
58221.5923;(-38.0704, 101.5139, -659.6282);7.0000;6.8000;18.6922;;
58221.6473;(-38.0056, 101.5139, -659.1033);7.3000;6.4000;18.6991;;
58221.7003;(-37.9041, 101.5139, -658.3148);7.3000;5.5000;18.6491;;
58221.7543;(-37.8026, 101.5139, -657.5249);7.2000;4.3000;18.6838;;
58221.8083;(-37.7358, 101.5139, -656.9976);7.0000;3.6000;18.6502;;
58221.8613;(-37.6384, 101.5139, -656.2055);6.6000;3.2000;18.6453;;
58221.9503;(-37.5464, 101.5139, -655.4121);6.6000;3.2000;18.6494;;
58222.0063;(-37.4238, 101.5139, -654.3536);6.6000;3.2000;17.5048;;
58222.0583;(-37.3320, 101.5139, -653.5602);6.5000;3.2000;17.5449;;
58222.1123;(-37.2415, 101.5139, -652.7667);6.5000;3.2000;17.6856;;
58222.1653;(-37.1812, 101.5139, -652.2374);6.5000;3.2000;17.7692;;
58222.2143;(-37.0908, 101.5139, -651.4434);6.5000;3.2000;17.8787;;
58222.2673;(-37.0304, 101.5139, -650.9138);6.5000;3.2000;18.0887;;
58222.3213;(-36.9399, 101.5139, -650.1192);6.6000;4.0000;18.1834;;
58222.3713;(-36.8479, 101.5139, -649.3246);7.2000;10.6000;18.2103;;
58222.4243;(-36.7811, 101.5139, -648.7954);7.1000;14.4000;18.3857;;
58222.4783;(-36.6822, 101.5139, -648.0015);7.0000;17.4000;18.4237;;
58222.5313;(-36.5847, 101.5139, -647.2072);5.9000;21.7000;18.4442;;
58222.5853;(-36.5298, 101.5139, -646.6765);4.8000;25.7000;18.4838;;
58222.6383;(-36.4764, 101.5139, -646.0400);2.9000;30.1000;18.4608;;
58222.6813;(-36.4537, 101.5139, -645.5922);1.5000;33.8000;18.5219;;
58222.7293;(-36.4480, 101.5139, -645.3730);1.4000;36.0000;18.9075;;
58222.7543;(-36.4438, 101.5139, -645.2035);1.1000;39.4000;19.0843;;
58222.8313;(-36.4425, 101.5139, -645.1343);0.6000;41.5000;20.1238;;
58222.8373;(-36.4404, 101.5139, -644.9395);359.9000;48.5000;19.0703;;
58222.8714;(-36.4405, 101.5139, -644.9073);359.7000;49.1000;20.9302;;
58222.9044;(-36.4406, 101.5139, -644.8804);359.3000;50.8000;21.5500;;
58222.9384;(-36.4411, 101.5139, -644.8407);358.7000;51.9000;22.1737;;
58222.9714;(-36.4411, 101.5139, -644.8407);358.5000;52.3000;22.7653;;
58223.0054;(-36.4411, 101.5139, -644.8407);358.4000;52.3000;23.3221;;
58223.0384;(-36.4411, 101.5139, -644.8407);357.9000;51.7000;23.8506;;
58223.0714;(-36.4411, 101.5139, -644.8407);358.0000;49.7000;24.3419;;
58223.1044;(-36.4411, 101.5139, -644.8407);359.2000;46.2000;24.8257;;
58223.1384;(-36.4411, 101.5139, -644.8407);1.0000;42.3000;25.2741;;
58223.1714;(-36.4411, 101.5139, -644.8407);3.5000;37.5000;25.6770;;
58223.2054;(-36.4411, 101.5139, -644.8407);6.4000;31.4000;26.0234;;
58223.2564;(-36.4411, 101.5139, -644.8407);9.0000;26.9000;26.3505;;
58223.3054;(-36.4411, 101.5139, -644.8407);14.3000;21.5000;25.5027;;
58223.3534;(-36.4411, 101.5139, -644.8407);21.0000;18.0000;24.8579;;
58223.4034;(-36.4411, 101.5139, -644.8407);27.4000;16.3000;24.4040;;
58223.4544;(-36.4411, 101.5139, -644.8407);35.6000;16.1000;23.8993;;
58223.5024;(-36.4411, 101.5139, -644.8407);47.7000;17.2000;23.3402;;
58223.5344;(-36.4411, 101.5139, -644.8407);62.0000;19.7000;23.1096;;
58223.5804;(-36.4411, 101.5139, -644.8407);72.6000;21.1000;23.7132;;
58223.6244;(-36.4411, 101.5139, -644.8407);87.7000;22.5000;23.4648;;
58223.6644;(-36.4411, 101.5139, -644.8407);98.3000;23.5000;23.4247;;
58223.7034;(-36.4411, 101.5139, -644.8407);105.1000;24.0000;23.5451;;
58223.7424;(-36.4411, 101.5139, -644.8407);108.9000;24.0000;23.7782;;
58223.7754;(-36.4411, 101.5139, -644.8407);110.4000;23.8000;23.9107;;
58223.8084;(-36.4411, 101.5139, -644.8407);110.6000;23.6000;24.4365;;
58223.8414;(-36.4411, 101.5139, -644.8407);111.1000;23.5000;24.9101;;
58223.8754;(-36.4411, 101.5139, -644.8407);112.8000;23.5000;25.3609;;
58223.9074;(-36.4411, 101.5139, -644.8407);116.0000;23.6000;25.7608;;
58223.9404;(-36.4411, 101.5139, -644.8407);122.0000;24.2000;26.1807;;
58223.9814;(-36.4411, 101.5139, -644.8407);130.1000;24.7000;26.5353;;
58224.0064;(-36.4411, 101.5139, -644.8407);134.9000;24.7000;26.3287;;
58224.0394;(-36.4411, 101.5139, -644.8407);135.3000;24.6000;27.2125;;
58224.0734;(-36.4411, 101.5139, -644.8407);135.4000;24.5000;27.4911;;
58224.1064;(-36.4411, 101.5139, -644.8407);136.0000;24.3000;27.7241;;
58224.1394;(-36.4411, 101.5139, -644.8407);136.8000;24.1000;27.9402;;
58224.1734;(-36.4411, 101.5139, -644.8407);137.0000;24.0000;28.1156;;
58224.2064;(-36.4411, 101.5139, -644.8407);137.0000;24.0000;28.2995;;
58224.2394;(-36.4411, 101.5139, -644.8407);137.2000;23.9000;28.4742;;
58224.2734;(-36.4411, 101.5139, -644.8407);137.2000;23.8000;28.5986;;
58224.3064;(-36.4411, 101.5139, -644.8407);137.3000;23.7000;28.7396;;
58224.3404;(-36.4411, 101.5139, -644.8407);137.3000;23.5000;28.8542;;
58224.3734;(-36.4411, 101.5139, -644.8407);137.1000;23.2000;28.9512;;
58224.4064;(-36.4230, 101.5139, -644.8602);137.1000;23.2000;29.0516;;
58224.4394;(-36.3392, 101.5139, -644.9503);137.1000;23.2000;29.1590;;
58224.4734;(-36.2024, 101.5139, -645.0975);137.1000;23.2000;29.2478;;
58224.5064;(-36.1173, 101.5139, -645.1891);137.9000;23.2000;29.3044;;
58224.5394;(-35.9221, 101.5139, -645.4051);140.4000;23.5000;29.3710;;
58224.5734;(-35.7072, 101.5139, -645.6649);143.6000;23.6000;29.4494;;
58224.6064;(-35.5985, 101.5139, -645.8123);144.9000;23.7000;29.4909;;
58224.6405;(-35.3740, 101.5139, -646.1317);146.5000;23.9000;29.5457;;
58224.6735;(-35.1435, 101.5139, -646.4799);149.1000;24.2000;29.5870;;
58224.7065;(-35.0319, 101.5139, -646.6664);151.9000;24.3000;29.6377;;
58224.7405;(-34.8204, 101.5139, -647.0626);154.2000;24.5000;29.6789;;
58224.7735;(-34.6179, 101.5139, -647.4813);157.5000;24.6000;29.6825;;
58224.8065;(-34.5270, 101.5139, -647.7009);160.0000;25.0000;29.7438;;
58224.8405;(-34.3615, 101.5139, -648.1554);162.3000;25.3000;29.7529;;
58224.8735;(-34.2116, 101.5139, -648.6252);164.3000;25.5000;29.7687;;
58224.9065;(-34.1441, 101.5139, -648.8655);166.7000;25.9000;29.8058;;
58224.9405;(-34.0281, 101.5139, -649.3561);169.9000;26.2000;29.8162;;
58224.9735;(-33.9387, 101.5139, -649.8579);173.4000;26.9000;29.8204;;
58225.0065;(-33.9092, 101.5139, -650.1129);175.5000;27.3000;29.8414;;
58225.0395;(-33.8687, 101.5139, -650.6274);177.7000;27.7000;29.8731;;
58225.0735;(-33.8478, 101.5139, -651.1465);180.0000;28.1000;29.8842;;
58225.1065;(-33.8478, 101.5139, -651.4073);182.3000;28.3000;29.9013;;
58225.1405;(-33.8688, 101.5139, -651.9302);184.2000;28.6000;29.9026;;
58225.1735;(-33.9073, 101.5139, -652.4541);186.0000;28.8000;29.9051;;
58225.2065;(-33.9348, 101.5139, -652.7159);186.7000;28.9000;29.9138;;
58225.2405;(-33.9866, 101.5139, -653.1569);188.3000;28.9000;29.9024;;
58225.2735;(-34.0374, 101.5139, -653.5048);190.5000;29.0000;29.9334;;
58225.3065;(-34.0642, 101.5139, -653.6491);192.4000;29.1000;29.9403;;
58225.3405;(-34.1167, 101.5139, -653.8882);193.8000;29.2000;29.9306;;
58225.3735;(-34.1621, 101.5139, -654.0730);195.1000;29.3000;29.9254;;
58225.4095;(-34.1824, 101.5139, -654.1483);195.8000;29.3000;29.9495;;
58225.4405;(-34.2171, 101.5139, -654.2708);196.3000;29.3000;29.7621;;
58225.4735;(-34.2437, 101.5139, -654.3619);196.8000;29.3000;29.9868;;
58225.5075;(-34.2545, 101.5139, -654.3977);198.4000;29.3000;29.9711;;
58225.5405;(-34.2728, 101.5139, -654.4525);200.6000;29.3000;29.9634;;
58225.5735;(-34.2864, 101.5139, -654.4888);202.9000;29.4000;29.9226;;
58225.6075;(-34.2864, 101.5139, -654.4888);204.2000;29.4001;29.9596;;
58225.6405;(-34.2864, 101.5139, -654.4888);205.7000;29.6000;29.9674;;
58225.6735;(-34.2864, 101.5139, -654.4888);207.2000;29.7000;29.9754;;
58225.7075;(-34.2864, 101.5139, -654.4888);208.0000;29.7000;29.9786;;
58225.7405;(-34.2864, 101.5139, -654.4888);208.5000;29.8000;29.9135;;
58225.7745;(-34.2864, 101.5139, -654.4888);208.7000;29.8000;29.9731;;
58225.8065;(-34.2864, 101.5139, -654.4888);208.8000;29.8000;29.9709;;
58225.8405;(-34.2864, 101.5139, -654.4888);208.8000;29.8000;30.0026;;
58225.8745;(-34.2864, 101.5139, -654.4888);208.8000;29.8000;29.9806;;
58225.9075;(-34.2864, 101.5139, -654.4888);208.6000;29.8000;29.9515;;
58225.9405;(-34.3234, 101.5139, -654.5567);207.8000;29.4001;29.9186;;
58225.9745;(-34.4000, 101.5139, -654.7018);207.1000;28.8001;29.9649;;
58226.0075;(-34.4497, 101.5139, -654.7991);205.5000;28.0001;29.9797;;
58226.0415;(-34.5635, 101.5139, -655.0376);202.9000;26.6000;29.9540;;
58226.0745;(-34.6862, 101.5139, -655.3281);200.4000;25.4001;29.9630;;
58226.1075;(-34.7468, 101.5139, -655.4910);198.2000;24.6001;29.9852;;
58226.1415;(-34.8638, 101.5139, -655.8469);196.4000;23.8001;29.9683;;
58226.1745;(-34.9780, 101.5139, -656.2352);195.3000;23.4001;29.9576;;
58226.2075;(-35.0339, 101.5139, -656.4395);194.9000;23.1001;29.9724;;
58226.2415;(-35.1470, 101.5139, -656.8644);194.6000;22.5001;29.9851;;
58226.2745;(-35.2623, 101.5139, -657.3072);194.5000;22.3001;29.9718;;
58226.3075;(-35.3210, 101.5139, -657.5341);194.5000;22.2001;29.9734;;
58226.3415;(-35.4407, 101.5139, -657.9970);194.5000;22.2001;29.9908;;
58226.3746;(-35.5631, 101.5139, -658.4702);194.5000;22.2001;29.9669;;
58226.4086;(-35.6251, 101.5139, -658.7099);194.5000;22.2001;29.9608;;
58226.4416;(-35.7505, 101.5139, -659.1948);194.4000;22.0001;29.9486;;
58226.4746;(-35.8766, 101.5139, -659.6860);194.4000;22.0001;29.9499;;
58226.5086;(-35.9401, 101.5139, -659.9335);194.4000;22.0001;29.9892;;
58226.5416;(-36.0680, 101.5139, -660.4316);194.4000;22.0001;29.9610;;
58226.5746;(-36.1969, 101.5139, -660.9333);193.9000;21.7001;29.9467;;
58226.6086;(-36.2593, 101.5139, -661.1859);192.3000;21.6001;29.9646;;
58226.6416;(-36.3704, 101.5139, -661.6962);190.3000;21.4001;29.9752;;
58226.6746;(-36.4640, 101.5139, -662.2122);188.2000;21.2001;29.9683;;
58226.7086;(-36.5014, 101.5139, -662.4724);186.1000;21.2001;29.9711;;
58226.7416;(-36.5573, 101.5139, -662.9963);186.1000;21.2001;29.9798;;
58226.7746;(-36.6134, 101.5139, -663.5215);186.1000;21.3001;29.9664;;
58226.8086;(-36.6415, 101.5139, -663.7845);186.1000;21.3001;29.9810;;
58226.8416;(-36.6977, 101.5139, -664.3112);186.0000;21.3001;29.9659;;
58226.8746;(-36.7444, 101.5139, -664.7556);186.0000;21.3001;29.9761;;
58226.9086;(-36.7813, 101.5139, -665.1076);186.0000;21.3001;29.9784;;
58226.9476;(-36.7968, 101.5139, -665.2546);186.0000;21.3001;29.9788;;
58226.9756;(-36.8225, 101.5139, -665.4998);185.7000;21.1001;29.4364;;
58227.0086;(-36.8415, 101.5139, -665.6905);185.3000;20.9001;30.0001;;
58227.0416;(-36.8488, 101.5139, -665.7687);184.1000;20.8001;29.9996;;
58227.0756;(-36.8579, 101.5139, -665.8966);182.9000;20.8001;30.0212;;
58227.1086;(-36.8628, 101.5139, -665.9922);182.2000;20.8001;30.0026;;
58227.1426;(-36.8642, 101.5139, -666.0299);181.7000;20.7001;29.9893;;
58227.1756;(-36.8660, 101.5139, -666.0882);181.0000;20.6001;29.9734;;
58227.2086;(-36.8666, 101.5139, -666.1274);180.4000;20.5001;30.0113;;
58227.2426;(-36.8666, 101.5139, -666.1274);179.9000;20.3001;29.9902;;
58227.2756;(-36.8666, 101.5139, -666.1274);179.2000;20.1001;30.0041;;
58227.3096;(-36.8666, 101.5139, -666.1274);176.8000;20.0001;29.9947;;
58227.3426;(-36.8666, 101.5139, -666.1274);174.0000;20.0001;29.9847;;
58227.3756;(-36.8666, 101.5139, -666.1274);171.1000;19.9001;29.9846;;
58227.4096;(-36.8666, 101.5139, -666.1274);168.5000;19.8001;29.9752;;
58227.4426;(-36.8666, 101.5139, -666.1274);167.4000;19.7000;29.9813;;
58227.4756;(-36.8666, 101.5139, -666.1274);167.4000;19.7000;29.9970;;
58227.5096;(-36.8666, 101.5139, -666.1274);167.4000;19.7000;30.0129;;
58227.5426;(-36.8666, 101.5139, -666.1274);167.4000;19.7000;29.9818;;
58227.5756;(-36.8666, 101.5139, -666.1274);167.4000;19.7000;29.9821;;
58227.6096;(-36.8666, 101.5139, -666.1274);167.4000;19.7000;29.9819;;
58227.6426;(-36.8608, 101.5139, -666.1534);167.8000;19.7000;29.9730;;
58227.6756;(-36.8348, 101.5139, -666.2737);168.8000;19.6001;29.9697;;
58227.7096;(-36.7958, 101.5139, -666.4709);170.0000;19.6001;29.9770;;
58227.7426;(-36.7741, 101.5139, -666.5940);171.1000;19.6001;29.9706;;
58227.7766;(-36.7290, 101.5139, -666.8817);171.6000;19.6001;29.9800;;
58227.8096;(-36.6798, 101.5139, -667.2153);171.6000;19.6001;29.9772;;
58227.8426;(-36.6530, 101.5139, -667.3964);171.6000;19.7000;29.9809;;
58227.8756;(-36.5960, 101.5139, -667.7826);171.6000;19.7000;29.9617;;
58227.9096;(-36.5350, 101.5139, -668.1957);170.9000;19.7000;29.9882;;
58227.9426;(-36.5006, 101.5139, -668.4103);170.2000;19.7000;29.9798;;
58227.9766;(-36.4241, 101.5139, -668.8528);168.6000;19.7000;29.9802;;
58228.0096;(-36.3322, 101.5139, -669.3088);165.7000;19.8001;29.9266;;
58228.0436;(-36.2735, 101.5139, -669.5391);162.7000;20.0001;29.9782;;
58228.0766;(-36.1297, 101.5139, -670.0009);160.8000;20.0001;29.9447;;
58228.1097;(-35.9675, 101.5139, -670.4667);160.2000;20.0000;29.9669;;
58228.2587;(-35.8829, 101.5139, -670.7015);159.4000;19.9000;29.9778;;
58228.2927;(-35.1630, 101.5139, -672.6167);151.3000;19.4001;24.2952;;
58228.3267;(-35.0519, 101.5139, -672.8196);149.5000;19.3001;25.1590;;
58228.3597;(-34.8543, 101.5139, -673.1552);146.9000;19.2000;25.5541;;
58228.3937;(-34.6864, 101.5139, -673.4127);144.6000;19.1000;25.9411;;
58228.4267;(-34.6123, 101.5139, -673.5169);143.2000;19.1000;26.2926;;
58228.4627;(-34.4850, 101.5139, -673.6871);142.6000;18.9001;26.6087;;
58228.4937;(-34.3853, 101.5139, -673.8175);141.8000;18.5001;26.7412;;
58228.5267;(-34.3439, 101.5139, -673.8701);140.6000;18.3001;27.2073;;
58228.5607;(-34.2753, 101.5139, -673.9537);138.0000;18.1001;27.4632;;
58228.5937;(-34.2220, 101.5139, -674.0128);136.0000;17.9001;27.6973;;
58228.6277;(-34.2006, 101.5139, -674.0349);134.6000;17.8001;27.8879;;
58228.6607;(-34.1675, 101.5139, -674.0676);132.7000;17.7000;28.0893;;
58228.6947;(-34.1552, 101.5139, -674.0790);129.7000;17.7000;28.2508;;
58228.7277;(-34.1552, 101.5139, -674.0790);126.8000;17.7000;28.3658;;
58228.7617;(-34.1552, 101.5139, -674.0790);124.9000;17.8001;28.5341;;
58228.7947;(-34.1552, 101.5139, -674.0790);122.5000;17.5001;28.6676;;
58228.8287;(-34.1552, 101.5139, -674.0790);120.0000;17.8001;28.7726;;
58228.8617;(-34.1552, 101.5139, -674.0790);118.4000;17.8000;28.8774;;
58228.8957;(-34.1552, 101.5139, -674.0790);117.1000;17.8001;28.9620;;
58228.9297;(-34.1552, 101.5139, -674.0790);114.4000;17.9000;29.0512;;
58228.9627;(-34.1552, 101.5139, -674.0790);112.1000;18.1001;29.1138;;
58228.9957;(-34.1552, 101.5139, -674.0790);110.9000;18.1001;29.1839;;
58229.0307;(-34.1552, 101.5139, -674.0790);107.7000;18.1001;29.2675;;
58229.0647;(-34.1552, 101.5139, -674.0790);105.0000;18.2001;29.2326;;
58229.0977;(-34.1552, 101.5139, -674.0790);104.5000;18.2001;29.2754;;
58229.1307;(-34.1552, 101.5139, -674.0790);104.5000;18.2001;29.3642;;
58229.1647;(-34.1552, 101.5139, -674.0790);104.3000;18.2001;29.4311;;
58229.1977;(-34.1552, 101.5139, -674.0790);103.9000;18.3001;29.4561;;
58229.2317;(-34.1552, 101.5139, -674.0790);103.9000;18.3001;29.5214;;
58229.2637;(-34.1293, 101.5139, -674.0854);103.9000;18.3001;29.5467;;
58229.2977;(-34.0099, 101.5139, -674.1150);103.9000;18.3001;29.6268;;
58229.3307;(-33.8148, 101.5139, -674.1633);103.9000;18.3001;29.6663;;
58229.3647;(-33.6934, 101.5139, -674.1933);103.9000;18.3001;29.6800;;
58229.3987;(-33.4108, 101.5139, -674.2632);103.2000;18.4001;29.6961;;
58229.4317;(-33.0825, 101.5139, -674.3402);102.5000;18.5001;29.6890;;
58229.4647;(-32.9038, 101.5139, -674.3798);102.4000;18.5001;29.7177;;
58229.4987;(-32.5224, 101.5139, -674.4637);102.4000;18.5001;29.7614;;
58229.5317;(-32.1145, 101.5139, -674.5533);101.6000;18.7001;29.7855;;
58229.5657;(-31.9016, 101.5139, -674.5970);100.1000;18.8001;29.7688;;
58229.5997;(-31.4595, 101.5139, -674.6758);98.9000;19.0001;29.7782;;
58229.6337;(-30.9999, 101.5139, -674.7478);97.6000;19.1001;29.7528;;
58229.6667;(-30.7644, 101.5139, -674.7792);95.8000;19.3001;29.7100;;
58229.7017;(-30.2832, 101.5139, -674.8281);94.5000;19.4001;29.7293;;
58229.7337;(-29.7915, 101.5139, -674.8668);94.0000;19.5001;29.6374;;
58229.7677;(-29.5426, 101.5139, -674.8842);93.2000;19.5001;29.7681;;
58229.8007;(-29.0392, 101.5139, -674.9124);92.2000;19.5001;29.7535;;
58229.8347;(-28.5299, 101.5139, -674.9319);91.9000;19.5001;29.7996;;
58229.8688;(-28.2734, 101.5139, -674.9404);91.7000;19.5001;29.7311;;
58229.9078;(-27.7574, 101.5139, -674.9557);91.3000;19.5001;29.6742;;
58229.9488;(-27.2380, 101.5139, -674.9675);91.3000;19.5001;29.2398;;
58229.9878;(-26.7159, 101.5139, -674.9794);91.1000;19.5001;28.7105;;
58230.0248;(-26.1917, 101.5139, -674.9894);91.1000;19.3001;28.3800;;
58230.0638;(-25.7075, 101.5139, -674.9982);91.1000;19.3001;28.2144;;
58230.1018;(-25.2350, 101.5139, -675.0062);91.0000;19.2001;27.9494;;
58230.1398;(-24.7508, 101.5139, -675.0139);90.8000;18.9001;27.7489;;
58230.1778;(-24.2572, 101.5139, -675.0202);90.6000;18.8001;27.5744;;
58230.2178;(-23.7560, 101.5139, -675.0250);90.6000;18.5001;27.4359;;
58230.2558;(-23.2486, 101.5139, -675.0299);90.6000;17.7001;27.1904;;
58230.2948;(-22.7359, 101.5139, -675.0346);90.6000;17.1001;27.1015;;
58230.3348;(-22.4779, 101.5139, -675.0370);90.7000;16.8001;26.9787;;
58230.3718;(-21.9595, 101.5139, -675.0429);90.9000;16.4001;26.7380;;
58230.4118;(-21.4382, 101.5139, -675.0507);90.9000;16.3001;26.7443;;
58230.4518;(-20.9146, 101.5139, -675.0587);91.1000;16.0001;26.6188;;
58230.4888;(-20.3892, 101.5139, -675.0685);91.5000;15.7001;26.4239;;
58230.5268;(-19.8614, 101.5139, -675.0817);91.5000;15.7001;26.4976;;
58230.5688;(-19.3326, 101.5139, -675.0949);91.5000;15.7001;26.4683;;
58230.6028;(-18.8030, 101.5139, -675.1083);91.5000;15.6001;26.1901;;
58230.6408;(-18.2726, 101.5139, -675.1219);91.6000;15.6001;26.4305;;
58230.6788;(-17.7416, 101.5139, -675.1364);91.6000;15.5001;26.4328;;
58230.7178;(-17.2102, 101.5139, -675.1511);91.6000;15.5001;26.4096;;
58230.7548;(-16.6784, 101.5139, -675.1657);91.6000;15.5001;26.3255;;
58230.7928;(-16.4124, 101.5139, -675.1730);91.6000;15.5001;26.3995;;
58230.8348;(-15.8802, 101.5139, -675.1878);91.6000;15.5001;26.4141;;
58230.8678;(-15.3477, 101.5139, -675.2026);91.6000;15.5001;26.1193;;
58230.9058;(-14.8151, 101.5139, -675.2173);91.6000;15.5001;26.4775;;
58230.9438;(-14.2823, 101.5139, -675.2321);91.6000;15.5001;26.4851;;
